,COREF,start_token,end_token,prop,cat,text,character_name
12,75,80,81,PROP,PER,Mr. Bennet,CHAPTER L. Mr. Bennet
18,75,105,106,PROP,PER,Mr. Bennet,CHAPTER L. Mr. Bennet
19,75,109,109,PRON,PER,he,CHAPTER L. Mr. Bennet
21,76,124,125,PROP,PER,Mrs. Long,Mrs. Long
23,76,132,132,PRON,PER,she,Mrs. Long
25,75,140,141,PROP,PER,Mr. Bennet,CHAPTER L. Mr. Bennet
30,75,172,172,PRON,PER,me,CHAPTER L. Mr. Bennet
31,75,175,175,PRON,PER,I,CHAPTER L. Mr. Bennet
32,75,192,192,PRON,PER,my,CHAPTER L. Mr. Bennet
35,76,199,200,PROP,PER,Mrs. Long,Mrs. Long
51,79,286,286,PROP,PER,Bingley,"you,--Mr . Bingley"
53,75,302,302,PRON,PER,my,CHAPTER L. Mr. Bennet
61,75,346,347,PROP,PER,Mr. Bennet,CHAPTER L. Mr. Bennet
64,75,357,357,PRON,PER,you,CHAPTER L. Mr. Bennet
65,75,362,362,PRON,PER,You,CHAPTER L. Mr. Bennet
71,75,394,394,PRON,PER,you,CHAPTER L. Mr. Bennet
74,75,418,418,PRON,PER,you,CHAPTER L. Mr. Bennet
77,75,430,430,PRON,PER,I,CHAPTER L. Mr. Bennet
78,75,437,437,PRON,PER,You,CHAPTER L. Mr. Bennet
80,75,445,445,PRON,PER,you,CHAPTER L. Mr. Bennet
83,75,461,461,PRON,PER,you,CHAPTER L. Mr. Bennet
85,79,470,471,PROP,PER,Mr. Bingley,"you,--Mr . Bingley"
86,75,474,474,PRON,PER,you,CHAPTER L. Mr. Bennet
90,75,486,486,PRON,PER,you,CHAPTER L. Mr. Bennet
102,75,557,557,PRON,PER,you,CHAPTER L. Mr. Bennet
103,79,563,564,PROP,PER,Mr. Bingley,"you,--Mr . Bingley"
104,79,566,566,PRON,PER,he,"you,--Mr . Bingley"
106,75,578,578,PRON,PER,I,CHAPTER L. Mr. Bennet
107,75,582,582,PRON,PER,I,CHAPTER L. Mr. Bennet
108,75,584,584,PRON,PER,you,CHAPTER L. Mr. Bennet
109,75,590,590,PRON,PER,your,CHAPTER L. Mr. Bennet
113,80,606,607,PROP,PER,Sir William,Sir William Lucas
114,10,609,610,PROP,PER,Lady Lucas,Lucas Lodge
115,75,625,625,PRON,PER,you,CHAPTER L. Mr. Bennet
118,75,635,635,PRON,PER,you,CHAPTER L. Mr. Bennet
120,79,650,650,PRON,PER,him,"you,--Mr . Bingley"
121,75,653,653,PRON,PER,you,CHAPTER L. Mr. Bennet
122,75,659,659,PRON,PER,You,CHAPTER L. Mr. Bennet
123,75,666,666,PRON,PER,I,CHAPTER L. Mr. Bennet
124,79,669,670,PROP,PER,Mr. Bingley,"you,--Mr . Bingley"
125,75,677,677,PRON,PER,you,CHAPTER L. Mr. Bennet
126,75,680,680,PRON,PER,I,CHAPTER L. Mr. Bennet
127,75,687,687,PRON,PER,you,CHAPTER L. Mr. Bennet
128,79,690,690,PRON,PER,him,"you,--Mr . Bingley"
129,75,692,692,PRON,PER,my,CHAPTER L. Mr. Bennet
130,79,696,696,PRON,PER,his,"you,--Mr . Bingley"
131,79,699,699,PRON,PER,he,"you,--Mr . Bingley"
133,75,706,706,PRON,PER,I,CHAPTER L. Mr. Bennet
134,75,714,714,PRON,PER,my,CHAPTER L. Mr. Bennet
136,82,716,716,PROP,PER,Lizzy,the eldest Miss Bennet
138,75,722,722,PRON,PER,you,CHAPTER L. Mr. Bennet
139,82,729,729,PROP,PER,Lizzy,the eldest Miss Bennet
141,82,743,743,PRON,PER,she,the eldest Miss Bennet
142,83,750,750,PROP,PER,Jane,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
143,84,759,759,PROP,PER,Lydia,Miss Lydia Bennet
144,75,762,762,PRON,PER,you,CHAPTER L. Mr. Bennet
145,82,767,767,PRON,PER,her,the eldest Miss Bennet
152,82,800,800,PROP,PER,Lizzy,the eldest Miss Bennet
153,82,807,807,PRON,PER,her,the eldest Miss Bennet
155,75,812,813,PROP,PER,Mr. Bennet,CHAPTER L. Mr. Bennet
156,75,817,817,PRON,PER,you,CHAPTER L. Mr. Bennet
157,75,819,819,PRON,PER,your,CHAPTER L. Mr. Bennet
159,75,827,827,PRON,PER,You,CHAPTER L. Mr. Bennet
161,75,834,834,PRON,PER,You,CHAPTER L. Mr. Bennet
163,75,845,845,PRON,PER,You,CHAPTER L. Mr. Bennet
168,75,858,858,PRON,PER,your,CHAPTER L. Mr. Bennet
173,75,870,870,PRON,PER,you,CHAPTER L. Mr. Bennet
175,75,885,885,PRON,PER,you,CHAPTER L. Mr. Bennet
178,75,898,898,PRON,PER,you,CHAPTER L. Mr. Bennet
183,75,938,938,PRON,PER,you,CHAPTER L. Mr. Bennet
189,75,966,967,PROP,PER,Mr. Bennet,CHAPTER L. Mr. Bennet
190,75,1000,1000,PRON,PER,his,CHAPTER L. Mr. Bennet
192,75,1003,1003,PRON,PER,his,CHAPTER L. Mr. Bennet
202,75,1060,1061,PROP,PER,Mr. Bennet,CHAPTER L. Mr. Bennet
204,79,1071,1072,PROP,PER,Mr. Bingley,"you,--Mr . Bingley"
205,75,1074,1074,PRON,PER,He,CHAPTER L. Mr. Bennet
206,79,1080,1080,PRON,PER,him,"you,--Mr . Bingley"
207,75,1088,1088,PRON,PER,his,CHAPTER L. Mr. Bennet
209,75,1091,1091,PRON,PER,he,CHAPTER L. Mr. Bennet
211,75,1122,1122,PRON,PER,his,CHAPTER L. Mr. Bennet
213,75,1131,1131,PRON,PER,he,CHAPTER L. Mr. Bennet
215,75,1137,1137,PRON,PER,I,CHAPTER L. Mr. Bennet
216,79,1139,1140,PROP,PER,Mr. Bingley,"you,--Mr . Bingley"
217,82,1145,1145,PROP,PER,Lizzy,the eldest Miss Bennet
219,79,1160,1161,PROP,PER,Mr. Bingley,"you,--Mr . Bingley"
225,82,1189,1189,PROP,PER,Elizabeth,the eldest Miss Bennet
227,79,1196,1196,PRON,PER,him,"you,--Mr . Bingley"
229,76,1203,1204,PROP,PER,Mrs. Long,Mrs. Long
230,79,1209,1209,PRON,PER,him,"you,--Mr . Bingley"
231,85,1213,1213,PRON,PER,I,Mrs. Bennet
232,76,1217,1218,PROP,PER,Mrs. Long,Mrs. Long
233,76,1225,1225,PRON,PER,She,Mrs. Long
235,76,1230,1230,PRON,PER,her,Mrs. Long
236,76,1233,1233,PRON,PER,She,Mrs. Long
238,85,1242,1242,PRON,PER,I,Mrs. Bennet
239,76,1247,1247,PRON,PER,her,Mrs. Long
240,75,1254,1254,PRON,PER,I,CHAPTER L. Mr. Bennet
241,75,1258,1259,PROP,PER,Mr. Bennet,CHAPTER L. Mr. Bennet
242,75,1263,1263,PRON,PER,I,CHAPTER L. Mr. Bennet
244,76,1274,1274,PRON,PER,her,Mrs. Long
246,85,1279,1280,PROP,PER,Mrs. Bennet,Mrs. Bennet
247,85,1293,1293,PRON,PER,herself,Mrs. Bennet
249,85,1299,1299,PRON,PER,her,Mrs. Bennet
251,86,1309,1309,PROP,PER,Kitty,Lady Catherine de Bourgh
252,85,1321,1321,PRON,PER,my,Mrs. Bennet
255,86,1332,1332,PROP,PER,Kitty,Lady Catherine de Bourgh
256,86,1337,1337,PRON,PER,her,Lady Catherine de Bourgh
259,86,1346,1346,PRON,PER,she,Lady Catherine de Bourgh
261,86,1353,1353,PRON,PER,I,Lady Catherine de Bourgh
262,86,1358,1358,PRON,PER,my,Lady Catherine de Bourgh
263,86,1364,1364,PROP,PER,Kitty,Lady Catherine de Bourgh
265,82,1377,1377,PROP,PER,Lizzy,the eldest Miss Bennet
268,76,1401,1402,PROP,PER,Mrs. Long,Mrs. Long
269,76,1419,1419,PRON,PER,her,Mrs. Long
271,76,1425,1425,PRON,PER,she,Mrs. Long
273,76,1430,1430,PRON,PER,herself,Mrs. Long
274,85,1436,1436,PRON,PER,my,Mrs. Bennet
279,79,1450,1451,PROP,PER,Mr. Bingley,"you,--Mr . Bingley"
281,75,1461,1462,PROP,PER,Mr. Bennet,CHAPTER L. Mr. Bennet
285,75,1477,1477,PRON,PER,you,CHAPTER L. Mr. Bennet
286,85,1484,1484,PRON,PER,I,Mrs. Bennet
287,75,1486,1486,PRON,PER,your,CHAPTER L. Mr. Bennet
292,76,1531,1532,PROP,PER,Mrs. Long,Mrs. Long
293,76,1534,1534,PRON,PER,her,Mrs. Long
296,76,1546,1546,PRON,PER,she,Mrs. Long
297,75,1556,1556,PRON,PER,you,CHAPTER L. Mr. Bennet
299,85,1561,1561,PRON,PER,I,Mrs. Bennet
300,85,1566,1566,PRON,PER,myself,Mrs. Bennet
304,85,1576,1577,PROP,PER,Mrs. Bennet,Mrs. Bennet
306,75,1604,1604,PRON,PER,you,CHAPTER L. Mr. Bennet
308,75,1629,1629,PRON,PER,you,CHAPTER L. Mr. Bennet
309,75,1636,1636,PRON,PER,you,CHAPTER L. Mr. Bennet
310,87,1638,1638,PROP,PER,Mary,Mary King
311,75,1641,1641,PRON,PER,you,CHAPTER L. Mr. Bennet
314,87,1663,1663,PROP,PER,Mary,Mary King
315,87,1678,1678,PROP,PER,Mary,Mary King
316,87,1681,1681,PRON,PER,her,Mary King
319,79,1693,1694,PROP,PER,Mr. Bingley,"you,--Mr . Bingley"
321,79,1702,1703,PROP,PER,Mr. Bingley,"you,--Mr . Bingley"
329,79,1746,1746,PRON,PER,him,"you,--Mr . Bingley"
334,85,1784,1785,PROP,PER,Mrs. Bennet,Mrs. Bennet
340,75,1826,1827,PROP,PER,Mr. Bennet,CHAPTER L. Mr. Bennet
350,86,1893,1893,PROP,PER,Kitty,Lady Catherine de Bourgh
351,86,1895,1895,PRON,PER,you,Lady Catherine de Bourgh
352,86,1901,1901,PRON,PER,you,Lady Catherine de Bourgh
353,75,1906,1907,PROP,PER,Mr. Bennet,CHAPTER L. Mr. Bennet
354,75,1912,1912,PRON,PER,he,CHAPTER L. Mr. Bennet
355,75,1915,1915,PRON,PER,he,CHAPTER L. Mr. Bennet
357,75,1925,1925,PRON,PER,his,CHAPTER L. Mr. Bennet
365,75,1958,1958,PRON,PER,him,CHAPTER L. Mr. Bennet
366,75,1961,1961,PRON,PER,his,CHAPTER L. Mr. Bennet
374,84,2006,2006,PROP,PER,Lydia,Miss Lydia Bennet
377,84,2012,2012,PRON,PER,you,Miss Lydia Bennet
379,79,2022,2023,PROP,PER,Mr. Bingley,"you,--Mr . Bingley"
380,84,2027,2027,PRON,PER,you,Miss Lydia Bennet
381,84,2039,2039,PROP,PER,Lydia,Miss Lydia Bennet
382,84,2044,2044,PRON,PER,I,Miss Lydia Bennet
383,84,2051,2051,PRON,PER,I,Miss Lydia Bennet
384,84,2058,2058,PRON,PER,I,Miss Lydia Bennet
387,75,2078,2079,PROP,PER,Mr. Bennet,CHAPTER L. Mr. Bennet
390,85,2096,2097,PROP,PER,Mrs. Bennet,Mrs. Bennet
391,85,2105,2105,PRON,PER,her,Mrs. Bennet
393,85,2120,2120,PRON,PER,her,Mrs. Bennet
395,79,2126,2127,PROP,PER,Mr. Bingley,"you,--Mr . Bingley"
397,79,2131,2131,PRON,PER,him,"you,--Mr . Bingley"
398,79,2148,2148,PRON,PER,he,"you,--Mr . Bingley"
403,10,2173,2174,PROP,PER,Lady Lucas,Lucas Lodge
404,85,2176,2176,PRON,PER,Her,Mrs. Bennet
405,80,2182,2183,PROP,PER,Sir William,Sir William Lucas
406,79,2188,2188,PRON,PER,him,"you,--Mr . Bingley"
407,79,2190,2190,PRON,PER,He,"you,--Mr . Bingley"
408,79,2208,2208,PRON,PER,he,"you,--Mr . Bingley"
410,79,2246,2247,PROP,PER,Mr. Bingley,"you,--Mr . Bingley"
411,85,2255,2255,PRON,PER,I,Mrs. Bennet
413,85,2261,2261,PRON,PER,my,Mrs. Bennet
416,85,2270,2271,PROP,PER,Mrs. Bennet,Mrs. Bennet
417,85,2273,2273,PRON,PER,her,Mrs. Bennet
419,85,2285,2285,PRON,PER,I,Mrs. Bennet
420,79,2298,2299,PROP,PER,Mr. Bingley,"you,--Mr . Bingley"
421,75,2301,2302,PROP,PER,Mr. Bennet,CHAPTER L. Mr. Bennet
422,75,2312,2312,PRON,PER,him,CHAPTER L. Mr. Bennet
423,75,2314,2314,PRON,PER,his,CHAPTER L. Mr. Bennet
425,79,2317,2317,PRON,PER,He,"you,--Mr . Bingley"
427,79,2335,2335,PRON,PER,he,"you,--Mr . Bingley"
428,79,2341,2341,PRON,PER,he,"you,--Mr . Bingley"
433,85,2391,2392,PROP,PER,Mrs. Bennet,Mrs. Bennet
434,85,2402,2402,PRON,PER,her,Mrs. Bennet
436,79,2414,2415,PROP,PER,Mr. Bingley,"you,--Mr . Bingley"
439,85,2439,2440,PROP,PER,Mrs. Bennet,Mrs. Bennet
440,85,2445,2445,PRON,PER,She,Mrs. Bennet
441,79,2451,2451,PRON,PER,he,"you,--Mr . Bingley"
443,79,2459,2459,PRON,PER,his,"you,--Mr . Bingley"
445,85,2465,2465,PRON,PER,she,Mrs. Bennet
446,79,2470,2470,PRON,PER,he,"you,--Mr . Bingley"
449,79,2488,2488,PRON,PER,he,"you,--Mr . Bingley"
450,10,2493,2494,PROP,PER,Lady Lucas,Lucas Lodge
451,10,2496,2496,PRON,PER,her,Lucas Lodge
452,79,2505,2505,PRON,PER,his,"you,--Mr . Bingley"
454,79,2526,2527,PROP,PER,Mr. Bingley,"you,--Mr . Bingley"
457,79,2537,2537,PRON,PER,him,"you,--Mr . Bingley"
461,79,2568,2568,PRON,PER,he,"you,--Mr . Bingley"
462,79,2574,2574,PRON,PER,him,"you,--Mr . Bingley"
464,79,2578,2578,PRON,PER,his,"you,--Mr . Bingley"
470,79,2602,2603,PROP,PER,Mr. Bingley,"you,--Mr . Bingley"
471,79,2605,2605,PRON,PER,his,"you,--Mr . Bingley"
476,79,2620,2621,PROP,PER,Mr. Bingley,"you,--Mr . Bingley"
477,79,2629,2629,PRON,PER,he,"you,--Mr . Bingley"
478,79,2641,2641,PRON,PER,His,"you,--Mr . Bingley"
481,79,2654,2654,PRON,PER,His,"you,--Mr . Bingley"
483,88,2661,2662,PROP,PER,Mr. Hurst,Mr. Hurst
485,79,2670,2670,PRON,PER,his,"you,--Mr . Bingley"
487,89,2672,2673,PROP,PER,Mr. Darcy,that disagreeable Mr. Darcy
489,89,2682,2682,PRON,PER,his,that disagreeable Mr. Darcy
492,89,2707,2707,PRON,PER,his,that disagreeable Mr. Darcy
493,89,2711,2711,PRON,PER,his,that disagreeable Mr. Darcy
495,89,2721,2721,PRON,PER,him,that disagreeable Mr. Darcy
498,89,2734,2734,PRON,PER,he,that disagreeable Mr. Darcy
499,79,2739,2740,PROP,PER,Mr. Bingley,"you,--Mr . Bingley"
500,89,2743,2743,PRON,PER,he,that disagreeable Mr. Darcy
501,89,2757,2757,PRON,PER,his,that disagreeable Mr. Darcy
502,89,2767,2767,PRON,PER,his,that disagreeable Mr. Darcy
503,89,2771,2771,PRON,PER,he,that disagreeable Mr. Darcy
504,89,2781,2781,PRON,PER,his,that disagreeable Mr. Darcy
505,89,2792,2792,PRON,PER,his,that disagreeable Mr. Darcy
508,89,2799,2799,PRON,PER,him,that disagreeable Mr. Darcy
509,89,2816,2816,PRON,PER,his,that disagreeable Mr. Darcy
511,79,2819,2820,PROP,PER,Mr. Bingley,"you,--Mr . Bingley"
512,79,2824,2824,PRON,PER,himself,"you,--Mr . Bingley"
515,79,2835,2835,PRON,PER,he,"you,--Mr . Bingley"
516,79,2859,2859,PRON,PER,himself,"you,--Mr . Bingley"
519,79,2875,2875,PRON,PER,him,"you,--Mr . Bingley"
520,79,2877,2877,PRON,PER,his,"you,--Mr . Bingley"
522,89,2880,2881,PROP,PER,Mr. Darcy,that disagreeable Mr. Darcy
523,90,2886,2887,PROP,PER,Mrs. Hurst,Mrs. Hurst
524,91,2891,2892,PROP,PER,Miss Bingley,poor Miss Bingley
527,89,2920,2920,PRON,PER,his,that disagreeable Mr. Darcy
529,79,2924,2924,PRON,PER,His,"you,--Mr . Bingley"
530,79,2929,2929,PRON,PER,He,"you,--Mr . Bingley"
534,79,2945,2945,PRON,PER,he,"you,--Mr . Bingley"
536,79,2957,2957,PRON,PER,him,"you,--Mr . Bingley"
537,85,2959,2960,PROP,PER,Mrs. Bennet,Mrs. Bennet
538,79,2965,2965,PRON,PER,his,"you,--Mr . Bingley"
539,79,2974,2974,PRON,PER,his,"you,--Mr . Bingley"
541,85,2979,2979,PRON,PER,her,Mrs. Bennet
543,82,2982,2983,PROP,PER,Elizabeth Bennet,the eldest Miss Bennet
545,89,3008,3009,PROP,PER,Mr. Darcy,that disagreeable Mr. Darcy
546,82,3016,3016,PRON,PER,her,the eldest Miss Bennet
547,89,3022,3022,PRON,PER,him,that disagreeable Mr. Darcy
548,79,3024,3025,PROP,PER,Mr. Bingley,"you,--Mr . Bingley"
549,89,3038,3038,PRON,PER,his,that disagreeable Mr. Darcy
551,89,3047,3047,PROP,PER,Darcy,that disagreeable Mr. Darcy
552,89,3051,3051,PRON,PER,he,that disagreeable Mr. Darcy
553,89,3054,3054,PRON,PER,I,that disagreeable Mr. Darcy
554,89,3057,3057,PRON,PER,you,that disagreeable Mr. Darcy
555,89,3060,3060,PRON,PER,I,that disagreeable Mr. Darcy
556,89,3064,3064,PRON,PER,you,that disagreeable Mr. Darcy
557,89,3068,3068,PRON,PER,yourself,that disagreeable Mr. Darcy
558,89,3074,3074,PRON,PER,You,that disagreeable Mr. Darcy
559,79,3082,3082,PRON,PER,I,"you,--Mr . Bingley"
560,89,3087,3087,PRON,PER,You,that disagreeable Mr. Darcy
561,79,3090,3090,PRON,PER,I,"you,--Mr . Bingley"
562,79,3095,3095,PRON,PER,I,"you,--Mr . Bingley"
563,79,3100,3100,PRON,PER,my,"you,--Mr . Bingley"
565,89,3115,3115,PRON,PER,Your,that disagreeable Mr. Darcy
569,79,3137,3137,PRON,PER,me,"you,--Mr . Bingley"
570,79,3145,3145,PRON,PER,I,"you,--Mr . Bingley"
571,89,3152,3152,PRON,PER,you,that disagreeable Mr. Darcy
572,79,3157,3157,PROP,PER,Bingley,"you,--Mr . Bingley"
573,79,3165,3165,PRON,PER,my,"you,--Mr . Bingley"
574,79,3168,3168,PRON,PER,I,"you,--Mr . Bingley"
576,79,3177,3177,PRON,PER,my,"you,--Mr . Bingley"
577,79,3180,3180,PRON,PER,I,"you,--Mr . Bingley"
579,89,3192,3192,PRON,PER,you,that disagreeable Mr. Darcy
580,89,3201,3201,PRON,PER,You,that disagreeable Mr. Darcy
583,89,3216,3217,PROP,PER,Mr. Darcy,that disagreeable Mr. Darcy
584,82,3221,3224,PROP,PER,the eldest Miss Bennet,the eldest Miss Bennet
586,89,3235,3235,PRON,PER,I,that disagreeable Mr. Darcy
588,82,3244,3244,PRON,PER,her,the eldest Miss Bennet
590,89,3250,3250,PRON,PER,you,that disagreeable Mr. Darcy
591,89,3258,3258,PRON,PER,I,that disagreeable Mr. Darcy
592,89,3266,3266,PRON,PER,me,that disagreeable Mr. Darcy
593,89,3268,3268,PRON,PER,my,that disagreeable Mr. Darcy
595,89,3272,3272,PRON,PER,you,that disagreeable Mr. Darcy
596,89,3278,3278,PRON,PER,you,that disagreeable Mr. Darcy
597,89,3286,3286,PRON,PER,he,that disagreeable Mr. Darcy
598,82,3292,3292,PROP,PER,Elizabeth,the eldest Miss Bennet
599,82,3297,3297,PRON,PER,her,the eldest Miss Bennet
600,89,3300,3300,PRON,PER,he,that disagreeable Mr. Darcy
601,89,3302,3302,PRON,PER,his,that disagreeable Mr. Darcy
603,89,3321,3321,PRON,PER,me,that disagreeable Mr. Darcy
604,89,3325,3325,PRON,PER,I,that disagreeable Mr. Darcy
607,89,3345,3345,PRON,PER,You,that disagreeable Mr. Darcy
608,89,3350,3350,PRON,PER,your,that disagreeable Mr. Darcy
611,89,3358,3358,PRON,PER,you,that disagreeable Mr. Darcy
612,89,3361,3361,PRON,PER,your,that disagreeable Mr. Darcy
613,89,3364,3364,PRON,PER,me,that disagreeable Mr. Darcy
614,79,3367,3368,PROP,PER,Mr. Bingley,"you,--Mr . Bingley"
615,89,3370,3370,PRON,PER,his,that disagreeable Mr. Darcy
616,89,3373,3374,PROP,PER,Mr. Darcy,that disagreeable Mr. Darcy
617,82,3379,3379,PROP,PER,Elizabeth,the eldest Miss Bennet
618,89,3387,3387,PRON,PER,him,that disagreeable Mr. Darcy
619,82,3389,3389,PRON,PER,She,the eldest Miss Bennet
620,82,3400,3400,PRON,PER,her,the eldest Miss Bennet
622,82,3404,3404,PRON,PER,she,the eldest Miss Bennet
624,85,3429,3430,PROP,PER,Mrs. Bennet,Mrs. Bennet
625,85,3433,3433,PRON,PER,her,Mrs. Bennet
628,79,3443,3444,PROP,PER,Mr. Bingley,"you,--Mr . Bingley"
631,79,3457,3457,PRON,PER,his,"you,--Mr . Bingley"
633,83,3460,3460,PROP,PER,Jane,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
634,83,3468,3468,PRON,PER,her,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
636,82,3479,3479,PROP,PER,Elizabeth,the eldest Miss Bennet
637,83,3481,3481,PROP,PER,Jane,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
638,87,3485,3485,PROP,PER,Mary,Mary King
639,87,3488,3488,PRON,PER,herself,Mary King
640,91,3491,3492,PROP,PER,Miss Bingley,poor Miss Bingley
643,86,3503,3503,PROP,PER,Catherine,Lady Catherine de Bourgh
644,84,3505,3505,PROP,PER,Lydia,Miss Lydia Bennet
655,75,3559,3560,PROP,PER,Mr. Bennet,CHAPTER L. Mr. Bennet
656,75,3568,3568,PRON,PER,he,CHAPTER L. Mr. Bennet
657,75,3579,3579,PRON,PER,he,CHAPTER L. Mr. Bennet
658,75,3600,3600,PRON,PER,He,CHAPTER L. Mr. Bennet
659,75,3606,3606,PRON,PER,his,CHAPTER L. Mr. Bennet
662,75,3618,3618,PRON,PER,he,CHAPTER L. Mr. Bennet
663,75,3622,3622,PRON,PER,he,CHAPTER L. Mr. Bennet
666,75,3636,3637,PROP,PER,Mr. Bennet,CHAPTER L. Mr. Bennet
671,75,3662,3662,PRON,PER,you,CHAPTER L. Mr. Bennet
673,83,3667,3667,PROP,PER,Jane,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
675,83,3682,3682,PRON,PER,she,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
676,79,3686,3687,PROP,PER,Mr. Bingley,"you,--Mr . Bingley"
677,83,3689,3689,PRON,PER,her,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
678,83,3696,3696,PRON,PER,her,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
681,79,3709,3709,PRON,PER,he,"you,--Mr . Bingley"
682,83,3713,3713,PRON,PER,her,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
683,83,3717,3717,PRON,PER,she,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
685,79,3726,3726,PRON,PER,he,"you,--Mr . Bingley"
686,79,3736,3736,PRON,PER,he,"you,--Mr . Bingley"
687,10,3738,3739,PROP,PER,Miss Lucas,Lucas Lodge
689,79,3747,3747,PRON,PER,him,"you,--Mr . Bingley"
690,83,3751,3751,PRON,PER,her,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
691,79,3757,3757,PRON,PER,he,"you,--Mr . Bingley"
692,83,3761,3761,PRON,PER,her,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
695,79,3774,3774,PRON,PER,he,"you,--Mr . Bingley"
696,83,3779,3779,PROP,PER,Jane,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
697,83,3781,3781,PRON,PER,she,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
698,79,3789,3789,PRON,PER,he,"you,--Mr . Bingley"
699,83,3792,3792,PRON,PER,she,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
700,83,3801,3801,PRON,PER,her,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
701,79,3812,3812,PRON,PER,he,"you,--Mr . Bingley"
702,93,3815,3816,PROP,PER,Miss King,Miss King
703,94,3823,3824,PROP,PER,Maria Lucas,Maria Lucas
705,83,3831,3831,PROP,PER,Jane,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
707,82,3839,3839,PROP,PER,Lizzy,the eldest Miss Bennet
709,79,3848,3848,PRON,PER,he,"you,--Mr . Bingley"
713,79,3865,3865,PRON,PER,he,"you,--Mr . Bingley"
715,79,3883,3883,PRON,PER,his,"you,--Mr . Bingley"
717,79,3888,3888,PRON,PER,he,"you,--Mr . Bingley"
718,79,3891,3891,PRON,PER,his,"you,--Mr . Bingley"
719,85,3902,3902,PRON,PER,my,Mrs. Bennet
721,85,3907,3908,PROP,PER,Mrs. Bennet,Mrs. Bennet
722,85,3911,3911,PRON,PER,I,Mrs. Bennet
723,79,3916,3916,PRON,PER,him,"you,--Mr . Bingley"
724,79,3918,3918,PRON,PER,He,"you,--Mr . Bingley"
725,79,3925,3925,PRON,PER,his,"you,--Mr . Bingley"
728,85,3931,3931,PRON,PER,I,Mrs. Bennet
729,85,3934,3934,PRON,PER,my,Mrs. Bennet
731,85,3944,3944,PRON,PER,I,Mrs. Bennet
732,90,3950,3951,PROP,PER,Mrs. Hurst,Mrs. Hurst
733,85,3956,3956,PRON,PER,she,Mrs. Bennet
734,75,3961,3962,PROP,PER,Mr. Bennet,CHAPTER L. Mr. Bennet
735,85,3970,3970,PRON,PER,She,Mrs. Bennet
736,89,3999,4000,PROP,PER,Mr. Darcy,that disagreeable Mr. Darcy
737,85,4004,4004,PRON,PER,I,Mrs. Bennet
739,85,4010,4010,PRON,PER,she,Mrs. Bennet
740,82,4015,4015,PROP,PER,Lizzy,the eldest Miss Bennet
741,79,4024,4024,PRON,PER,his,"you,--Mr . Bingley"
742,79,4029,4029,PRON,PER,he,"you,--Mr . Bingley"
744,79,4055,4055,PRON,PER,him,"you,--Mr . Bingley"
745,79,4057,4057,PRON,PER,He,"you,--Mr . Bingley"
747,79,4062,4062,PRON,PER,he,"you,--Mr . Bingley"
749,79,4067,4067,PRON,PER,himself,"you,--Mr . Bingley"
750,85,4079,4079,PRON,PER,I,Mrs. Bennet
753,85,4086,4086,PRON,PER,my,Mrs. Bennet
755,79,4092,4092,PRON,PER,him,"you,--Mr . Bingley"
757,85,4100,4100,PRON,PER,I,Mrs. Bennet
759,83,4108,4108,PROP,PER,Jane,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
760,82,4110,4110,PROP,PER,Elizabeth,the eldest Miss Bennet
763,79,4125,4126,PROP,PER,Mr. Bingley,"you,--Mr . Bingley"
767,79,4138,4138,PRON,PER,him,"you,--Mr . Bingley"
768,79,4141,4141,PRON,PER,He,"you,--Mr . Bingley"
772,79,4186,4186,PRON,PER,He,"you,--Mr . Bingley"
773,82,4193,4193,PROP,PER,Elizabeth,the eldest Miss Bennet
775,79,4205,4205,PRON,PER,he,"you,--Mr . Bingley"
