,COREF,start_token,end_token,prop,cat,text,character_name
4633,20,35314,35314,PRON,PER,his,Mr. Ebenezer Scrooge
4634,20,35320,35320,PRON,PER,he,Mr. Ebenezer Scrooge
4635,54,35323,35323,PRON,PER,him,Bob Cratchit
4637,20,35329,35329,PRON,PER,His,Mr. Ebenezer Scrooge
4638,20,35334,35334,PRON,PER,he,Mr. Ebenezer Scrooge
4639,20,35339,35339,PRON,PER,his,Mr. Ebenezer Scrooge
4640,20,35343,35343,PRON,PER,He,Mr. Ebenezer Scrooge
4641,20,35346,35346,PRON,PER,his,Mr. Ebenezer Scrooge
4642,20,35355,35355,PRON,PER,his,Mr. Ebenezer Scrooge
4643,20,35360,35360,PRON,PER,he,Mr. Ebenezer Scrooge
4644,20,35373,35373,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
4645,20,35375,35375,PRON,PER,his,Mr. Ebenezer Scrooge
4646,20,35381,35381,PRON,PER,he,Mr. Ebenezer Scrooge
4647,54,35389,35389,PRON,PER,you,Bob Cratchit
4649,54,35402,35402,PRON,PER,I,Bob Cratchit
4651,54,35411,35411,PROP,PER,Bob,Bob Cratchit
4652,54,35414,35414,PRON,PER,I,Bob Cratchit
4653,54,35419,35419,PRON,PER,my,Bob Cratchit
4654,54,35424,35424,PRON,PER,You,Bob Cratchit
4655,20,35429,35429,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
4656,20,35434,35434,PRON,PER,I,Mr. Ebenezer Scrooge
4657,54,35436,35436,PRON,PER,you,Bob Cratchit
4659,54,35446,35446,PRON,PER,you,Bob Cratchit
4661,54,35462,35462,PROP,PER,Bob,Bob Cratchit
4662,54,35476,35476,PRON,PER,I,Bob Cratchit
4664,20,35489,35489,PRON,PER,I,Mr. Ebenezer Scrooge
4665,54,35492,35492,PRON,PER,you,Bob Cratchit
4666,20,35495,35495,PRON,PER,my,Mr. Ebenezer Scrooge
4668,20,35500,35500,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
4669,20,35503,35503,PRON,PER,I,Mr. Ebenezer Scrooge
4670,20,35520,35520,PRON,PER,he,Mr. Ebenezer Scrooge
4671,20,35525,35525,PRON,PER,his,Mr. Ebenezer Scrooge
4672,54,35530,35530,PROP,PER,Bob,Bob Cratchit
4673,20,35538,35538,PRON,PER,he,Mr. Ebenezer Scrooge
4675,54,35551,35551,PRON,PER,your,Bob Cratchit
4676,54,35555,35555,PROP,PER,Bob,Bob Cratchit
4678,54,35567,35567,PRON,PER,He,Bob Cratchit
4679,20,35574,35574,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
4680,54,35580,35580,PRON,PER,him,Bob Cratchit
4682,54,35603,35603,PROP,PER,Bob,Bob Cratchit
4683,20,35607,35607,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
4684,20,35619,35619,PRON,PER,he,Mr. Ebenezer Scrooge
4685,54,35621,35621,PRON,PER,him,Bob Cratchit
4686,54,35631,35631,PROP,PER,Bob,Bob Cratchit
4687,20,35633,35633,PRON,PER,my,Mr. Ebenezer Scrooge
4689,20,35638,35638,PRON,PER,I,Mr. Ebenezer Scrooge
4690,54,35641,35641,PRON,PER,you,Bob Cratchit
4691,20,35647,35647,PRON,PER,I,Mr. Ebenezer Scrooge
4692,54,35650,35650,PRON,PER,your,Bob Cratchit
4693,54,35657,35657,PRON,PER,your,Bob Cratchit
4696,54,35665,35665,PRON,PER,your,Bob Cratchit
4697,54,35679,35679,PROP,PER,Bob,Bob Cratchit
4698,54,35692,35692,PRON,PER,you,Bob Cratchit
4699,20,35695,35695,PRON,PER,i,Mr. Ebenezer Scrooge
4700,54,35697,35698,PROP,PER,Bob Cratchit,Bob Cratchit
4701,20,35701,35701,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
4702,20,35705,35705,PRON,PER,his,Mr. Ebenezer Scrooge
4703,20,35708,35708,PRON,PER,He,Mr. Ebenezer Scrooge
4704,58,35719,35720,PROP,PER,Tiny Tim,poor Tiny Tim
4705,58,35727,35727,PRON,PER,he,poor Tiny Tim
4707,58,35733,35733,PRON,PER,He,poor Tiny Tim
4715,58,35782,35782,PRON,PER,him,poor Tiny Tim
4716,58,35785,35785,PRON,PER,he,poor Tiny Tim
4719,58,35796,35796,PRON,PER,he,poor Tiny Tim
4724,58,35839,35839,PRON,PER,he,poor Tiny Tim
4727,58,35863,35863,PRON,PER,His,poor Tiny Tim
4728,58,35874,35874,PRON,PER,him,poor Tiny Tim
4729,58,35876,35876,PRON,PER,He,poor Tiny Tim
4730,66,35882,35882,PROP,PER,Spirits,THE SPIRITS The Phantom
4731,58,35901,35901,PRON,PER,him,poor Tiny Tim
4732,58,35903,35903,PRON,PER,he,poor Tiny Tim
4738,58,35936,35937,PROP,PER,Tiny Tim,poor Tiny Tim
